,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-02 20:00:00,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219,0.250058219
2015-01-02 21:00:00,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706,0.250058706
2015-01-02 22:00:00,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973,0.250053973
2015-01-02 23:00:00,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834,0.250026834
2015-01-03 00:00:00,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835,0.250031835
2015-01-03 01:00:00,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654,0.250038654
2015-01-03 02:00:00,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711,0.250028711
2015-01-03 03:00:00,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319,0.250041319
2015-01-03 04:00:00,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348,0.25002348
2015-01-03 05:00:00,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417,0.250025417
2015-01-03 06:00:00,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514,0.250031514
2015-01-03 07:00:00,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411,0.250029411
2015-01-03 08:00:00,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551,0.250071551
