,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-05-14 16:00:00,-457759,-22787,-967275,-163488,-530645,-128236,-10892,-472912,-391538,-114609,-171319,-616018,-143989,-538669,-36753,-377636,-63107,-202863,-444033,-164655
2015-05-14 17:00:00,-467732,-23284,-988348,-167050,-542206,-131030,-11129,-483214,-400068,-117106,-175052,-629438,-147126,-550405,-37554,-385863,-64482,-207282,-453707,-168242
2015-05-14 18:00:00,-444376,-22121,-938996,-158708,-515131,-124487,-10573,-459086,-380091,-111258,-166311,-598008,-139780,-522921,-35679,-366596,-61262,-196932,-431051,-159841
2015-05-14 19:00:00,-265892,-13236,-561848,-94963,-308229,-74487,-6327,-274694,-227427,-66571,-99512,-357818,-83637,-312889,-21348,-219352,-36656,-117834,-257919,-95641
2015-05-14 20:00:00,-115671,-5758,-244421,-41312,-134089,-32404,-2752,-119500,-98938,-28961,-43291,-155662,-36385,-136116,-9287,-95425,-15947,-51261,-112203,-41607
2015-05-14 21:00:00,-98876,-4922,-208932,-35314,-114620,-27699,-2353,-102149,-84572,-24756,-37005,-133060,-31102,-116353,-7939,-81570,-13631,-43819,-95911,-35566
2015-05-14 22:00:00,-35919,-1788,-75899,-12828,-41638,-10062,-855,-37108,-30723,-8993,-13443,-48337,-11298,-42267,-2884,-29632,-4952,-15918,-34842,-12920
2015-05-14 23:00:00,-52055,-2591,-109996,-18591,-60344,-14583,-1239,-53778,-44525,-13033,-19482,-70052,-16374,-61256,-4179,-42944,-7176,-23069,-50494,-18724
2015-05-15 00:00:00,-40127,-1998,-84791,-14331,-46516,-11241,-955,-41455,-34322,-10047,-15018,-54000,-12622,-47220,-3222,-33104,-5532,-17783,-38924,-14434
2015-05-15 01:00:00,-48916,-2435,-103363,-17470,-56705,-13703,-1164,-50535,-41840,-12247,-18307,-65828,-15387,-57562,-3927,-40354,-6744,-21678,-47450,-17595
2015-05-15 02:00:00,-49210,-2450,-103985,-17575,-57046,-13786,-1171,-50839,-42091,-12321,-18417,-66224,-15479,-57908,-3951,-40597,-6784,-21808,-47735,-17701
2015-05-15 03:00:00,-42176,-2100,-89121,-15063,-48892,-11815,-1004,-43572,-36075,-10560,-15785,-56758,-13267,-49631,-3386,-34794,-5814,-18691,-40912,-15171
2015-05-15 04:00:00,-30850,-1536,-65188,-11018,-35762,-8642,-734,-31871,-26387,-7724,-11546,-41515,-9704,-36303,-2477,-25450,-4253,-13672,-29925,-11097
2015-05-15 05:00:00,-45050,-2243,-95193,-16090,-52223,-12620,-1072,-46541,-38533,-11279,-16860,-60625,-14171,-53013,-3617,-37165,-6211,-19965,-43699,-16204
2015-05-15 06:00:00,-59663,-2970,-126073,-21309,-69163,-16714,-1420,-61638,-51032,-14938,-22329,-80290,-18767,-70209,-4790,-49220,-8225,-26441,-57874,-21461
2015-05-15 07:00:00,-90144,-4487,-190480,-32195,-104497,-25253,-2145,-93128,-77103,-22569,-33737,-121309,-28355,-106077,-7238,-74366,-12427,-39949,-87441,-32425
2015-05-15 08:00:00,-137001,-6820,-289492,-48930,-158815,-38379,-3260,-141536,-117182,-34301,-51274,-184366,-43094,-161216,-11000,-113021,-18887,-60714,-132893,-49279
2015-05-15 09:00:00,-190041,-9460,-401570,-67873,-220301,-53238,-4522,-196332,-162549,-47581,-71124,-255743,-59778,-223632,-15258,-156778,-26199,-84220,-184343,-68357
2015-05-15 10:00:00,-251922,-12541,-532327,-89974,-292034,-70573,-5994,-260261,-215478,-63074,-94283,-339017,-79243,-296449,-20227,-207827,-34730,-111643,-244368,-90616
2015-05-15 11:00:00,-263823,-13133,-557475,-94224,-305829,-73907,-6277,-272556,-225657,-66053,-98737,-355033,-82986,-310454,-21182,-217645,-36371,-116917,-255912,-94896
2015-05-15 12:00:00,-270800,-13480,-572219,-96716,-313918,-75862,-6443,-279764,-231625,-67800,-101349,-364422,-85181,-318665,-21742,-223401,-37333,-120009,-262680,-97406
2015-05-15 13:00:00,-258493,-12868,-546213,-92320,-299651,-72414,-6151,-267049,-221099,-64719,-96743,-347860,-81310,-304182,-20754,-213248,-35636,-114555,-250742,-92979
2015-05-15 14:00:00,-256558,-12771,-542125,-91630,-297409,-71872,-6105,-265051,-219444,-64234,-96019,-345257,-80701,-301906,-20599,-211652,-35369,-113698,-248865,-92283
2015-05-15 15:00:00,-284161,-14146,-600451,-101488,-329406,-79604,-6761,-293567,-243054,-71145,-106349,-382403,-89384,-334387,-22815,-234424,-39175,-125930,-275641,-102212
2015-05-15 16:00:00,-257289,-12808,-543669,-91890,-298256,-72077,-6122,-265806,-220069,-64417,-96292,-346240,-80931,-302765,-20658,-212255,-35470,-114022,-249574,-92546
2015-05-15 17:00:00,-272466,-13563,-575739,-97311,-315849,-76328,-6483,-281485,-233050,-68217,-101972,-366664,-85705,-320625,-21876,-224776,-37562,-120748,-264296,-98005
2015-05-15 18:00:00,-211853,-10546,-447659,-75663,-245585,-59348,-5041,-218865,-181205,-53041,-79287,-285095,-66639,-249298,-17010,-174772,-29206,-93886,-205500,-76203
2015-05-15 19:00:00,-114807,-5715,-242596,-41003,-133088,-32162,-2732,-118608,-98199,-28744,-42967,-154499,-36113,-135100,-9218,-94712,-15827,-50879,-111365,-41296
2015-05-15 20:00:00,-137138,-6827,-289782,-48979,-158974,-38418,-3263,-141678,-117299,-34335,-51325,-184550,-43137,-161378,-11011,-113135,-18906,-60775,-133026,-49328
2015-05-15 21:00:00,-134179,-6679,-283528,-47922,-155543,-37589,-3193,-138620,-114768,-33594,-50217,-180567,-42206,-157895,-10773,-110693,-18498,-59463,-130155,-48264
2015-05-15 22:00:00,-50585,-2518,-106889,-18066,-58639,-14171,-1204,-52259,-43267,-12665,-18932,-68073,-15912,-59526,-4061,-41731,-6974,-22417,-49068,-18195
2015-05-15 23:00:00,-51850,-2581,-109562,-18518,-60106,-14525,-1234,-53566,-44349,-12982,-19405,-69776,-16310,-61015,-4163,-42775,-7148,-22978,-50295,-18650
2015-05-16 00:00:00,-47435,-2361,-100233,-16941,-54987,-13288,-1129,-49005,-40573,-11876,-17753,-63834,-14921,-55819,-3808,-39132,-6539,-21021,-46012,-17062
2015-05-16 01:00:00,-61833,-3078,-130658,-22084,-71679,-17322,-1471,-63880,-52888,-15481,-23142,-83211,-19450,-72763,-4965,-51011,-8524,-27402,-59979,-22241
2015-05-16 02:00:00,-75493,-3758,-159523,-26962,-87514,-21149,-1796,-77992,-64572,-18901,-28254,-101593,-23747,-88837,-6061,-62280,-10408,-33456,-73230,-27155
2015-05-16 03:00:00,-65251,-3248,-137881,-23304,-75641,-18279,-1553,-67411,-55812,-16337,-24421,-87811,-20525,-76785,-5239,-53830,-8996,-28917,-63295,-23471
2015-05-16 04:00:00,-67553,-3363,-142744,-24127,-78309,-18924,-1607,-69789,-57781,-16913,-25282,-90908,-21249,-79493,-5424,-55729,-9313,-29937,-65528,-24299
2015-05-16 05:00:00,-69385,-3454,-146616,-24781,-80433,-19438,-1651,-71682,-59348,-17372,-25968,-93374,-21825,-81650,-5571,-57241,-9566,-30749,-67305,-24958
2015-05-16 06:00:00,-70761,-3522,-149522,-25272,-82027,-19823,-1684,-73103,-60524,-17716,-26483,-95224,-22258,-83268,-5681,-58375,-9755,-31359,-68639,-25452
2015-05-16 07:00:00,-103800,-5167,-219337,-37072,-120328,-29078,-2470,-107236,-88784,-25988,-38848,-139687,-32651,-122147,-8334,-85632,-14310,-46001,-100688,-37337
2015-05-16 08:00:00,-161603,-8045,-341477,-57716,-187334,-45271,-3845,-166952,-138225,-40460,-60481,-217473,-50833,-190166,-12975,-133317,-22279,-71617,-156757,-58128
2015-05-16 09:00:00,-195801,-9747,-413741,-69930,-226978,-54852,-4659,-202283,-167476,-49023,-73280,-263495,-61590,-230410,-15721,-161530,-26993,-86772,-189930,-70429
2015-05-16 10:00:00,-244470,-12170,-516582,-87312,-283396,-68486,-5817,-252563,-209105,-61208,-91495,-328990,-76899,-287681,-19628,-201680,-33703,-108341,-237140,-87935
2015-05-16 11:00:00,-256447,-12766,-541890,-91590,-297280,-71841,-6102,-264936,-219349,-64207,-95977,-345107,-80666,-301775,-20590,-211560,-35354,-113648,-248758,-92243
2015-05-16 12:00:00,-246846,-12288,-521602,-88161,-286150,-69151,-5873,-255017,-211137,-61803,-92384,-332187,-77646,-290477,-19819,-203640,-34030,-109394,-239444,-88790
2015-05-16 13:00:00,-255778,-12733,-540476,-91351,-296504,-71653,-6086,-264245,-218776,-64039,-95727,-344207,-80456,-300988,-20536,-211009,-35262,-113352,-248109,-92003
2015-05-16 14:00:00,-258566,-12871,-546366,-92346,-299735,-72434,-6152,-267124,-221161,-64737,-96770,-347958,-81332,-304268,-20760,-213308,-35646,-114587,-250812,-93005
2015-05-16 15:00:00,-252080,-12549,-532662,-90030,-292217,-70617,-5998,-260424,-215614,-63113,-94343,-339231,-79292,-296636,-20239,-207958,-34752,-111713,-244522,-90673
2015-05-16 16:00:00,-266523,-13268,-563182,-95189,-308960,-74663,-6342,-275346,-227967,-66729,-99748,-358667,-83836,-313632,-21399,-219873,-36743,-118114,-258532,-95868
2015-05-16 17:00:00,-238465,-11871,-503893,-85168,-276434,-66803,-5674,-246359,-203968,-59704,-89247,-320908,-75010,-280614,-19146,-196726,-32875,-105679,-231315,-85775
2015-05-16 18:00:00,-210124,-10460,-444005,-75045,-243580,-58864,-5000,-217079,-179727,-52609,-78640,-282769,-66095,-247264,-16871,-173345,-28968,-93120,-203823,-75581
2015-05-16 19:00:00,-153170,-7625,-323659,-54705,-177559,-42909,-3645,-158241,-131012,-38349,-57325,-206125,-48180,-180244,-12298,-126361,-21116,-67880,-148578,-55095
2015-05-16 20:00:00,-173003,-8612,-365567,-61788,-200549,-48465,-4116,-178730,-147976,-43315,-64748,-232815,-54419,-203582,-13890,-142722,-23850,-76669,-167816,-62229
2015-05-16 21:00:00,-187448,-9331,-396091,-66947,-217295,-52512,-4460,-193653,-160332,-46931,-70154,-252254,-58962,-220580,-15050,-154639,-25842,-83071,-181828,-67425
2015-05-16 22:00:00,-29581,-1473,-62506,-10565,-34291,-8287,-704,-30560,-25301,-7406,-11071,-39808,-9305,-34809,-2375,-24403,-4078,-13109,-28694,-10640
2015-05-16 23:00:00,-27813,-1385,-58770,-9933,-32241,-7791,-662,-28734,-23789,-6964,-10409,-37428,-8749,-32729,-2233,-22945,-3834,-12326,-26979,-10004
2015-05-17 00:00:00,-43744,-2178,-92433,-15623,-50709,-12254,-1041,-45192,-37415,-10952,-16371,-58867,-13760,-51475,-3512,-36087,-6031,-19386,-42432,-15734
2015-05-17 01:00:00,-37559,-1870,-79365,-13414,-43539,-10522,-894,-38802,-32126,-9404,-14057,-50544,-11814,-44198,-3016,-30985,-5178,-16645,-36433,-13510
2015-05-17 02:00:00,-27354,-1362,-57800,-9769,-31709,-7663,-651,-28259,-23397,-6849,-10237,-36811,-8604,-32189,-2196,-22566,-3771,-12122,-26533,-9839
2015-05-17 03:00:00,-62814,-3127,-132731,-22434,-72816,-17597,-1495,-64893,-53727,-15727,-23509,-84531,-19758,-73917,-5043,-51820,-8660,-27837,-60931,-22594
2015-05-17 04:00:00,-154520,-7692,-326512,-55187,-179124,-43287,-3677,-159635,-132167,-38687,-57830,-207942,-48605,-181832,-12406,-127474,-21302,-68478,-149887,-55581
2015-05-17 05:00:00,-271732,-13527,-574187,-97049,-314998,-76123,-6466,-280726,-232422,-68033,-101697,-365676,-85474,-319761,-21817,-224170,-37461,-120422,-263584,-97741
2015-05-17 06:00:00,-296465,-14758,-626449,-105882,-343669,-83051,-7054,-306278,-253577,-74226,-110954,-398960,-93254,-348866,-23803,-244574,-40871,-131383,-287575,-106638
2015-05-17 07:00:00,-296216,-14746,-625924,-105793,-343381,-82981,-7048,-306021,-253364,-74163,-110861,-398625,-93175,-348573,-23783,-244368,-40837,-131273,-287334,-106548
2015-05-17 08:00:00,-289777,-14425,-612319,-103494,-335917,-81178,-6895,-299369,-247857,-72551,-108451,-389960,-91150,-340996,-23266,-239057,-39949,-128419,-281088,-104232
2015-05-17 09:00:00,-266822,-13282,-563812,-95295,-309306,-74747,-6349,-275654,-228223,-66804,-99860,-359069,-83929,-313983,-21423,-220119,-36784,-118246,-258821,-95975
2015-05-17 10:00:00,-239684,-11931,-506468,-85603,-277847,-67145,-5703,-247618,-205011,-60010,-89703,-322549,-75393,-282049,-19244,-197731,-33043,-106220,-232497,-86214
2015-05-17 11:00:00,-232038,-11551,-490311,-82872,-268984,-65003,-5521,-239718,-198470,-58095,-86842,-312259,-72988,-273051,-18630,-191423,-31989,-102831,-225080,-83463
2015-05-17 12:00:00,-223297,-11116,-471842,-79750,-258852,-62554,-5313,-230689,-190995,-55907,-83571,-300497,-70239,-262766,-17928,-184213,-30784,-98958,-216602,-80320
2015-05-17 13:00:00,-276426,-13761,-584107,-98725,-320440,-77438,-6577,-285576,-236438,-69209,-103454,-371993,-86951,-325285,-22194,-228042,-38108,-122502,-268137,-99430
2015-05-17 14:00:00,-319410,-15900,-674934,-114077,-370267,-89479,-7600,-329983,-273203,-79970,-119541,-429838,-100471,-375866,-25645,-263503,-44034,-141551,-309832,-114891
2015-05-17 15:00:00,-402580,-20040,-850679,-143781,-466681,-112778,-9579,-415906,-344342,-100794,-150668,-541762,-126633,-473737,-32323,-332115,-55500,-178410,-390509,-144807
2015-05-17 16:00:00,-448882,-22345,-948517,-160318,-520355,-125749,-10681,-463741,-383945,-112386,-167997,-604071,-141197,-528223,-36040,-370313,-61883,-198929,-435422,-161462
2015-05-17 17:00:00,-446896,-22247,-944320,-159608,-518052,-125193,-10633,-461689,-382247,-111889,-167254,-601399,-140572,-525886,-35881,-368674,-61610,-198049,-433496,-160747
2015-05-17 18:00:00,-435718,-21690,-920701,-155616,-505095,-122061,-10367,-450141,-372686,-109091,-163070,-586356,-137056,-512732,-34984,-359453,-60069,-193095,-422653,-156727
2015-05-17 19:00:00,-297800,-14824,-629270,-106359,-345216,-83425,-7086,-307657,-254719,-74560,-111454,-400756,-93674,-350436,-23910,-245675,-41055,-131974,-288870,-107118
2015-05-17 20:00:00,-126112,-6278,-266482,-45041,-146192,-35329,-3001,-130286,-107868,-31575,-47198,-169712,-39669,-148402,-10125,-104038,-17386,-55888,-122330,-45362
2015-05-17 21:00:00,-111891,-5570,-236432,-39962,-129706,-31345,-2662,-115594,-95704,-28014,-41876,-150574,-35195,-131668,-8984,-92306,-15425,-49586,-108536,-40247
2015-05-17 22:00:00,-25409,-1265,-53691,-9075,-29455,-7118,-605,-26250,-21733,-6362,-9510,-34194,-7992,-29900,-2040,-20962,-3503,-11260,-24647,-9140
2015-05-17 23:00:00,-36694,-1827,-77537,-13105,-42537,-10279,-873,-37909,-31386,-9187,-13733,-49380,-11542,-43180,-2946,-30271,-5059,-16261,-35594,-13199
2015-05-18 00:00:00,-36530,-1818,-77190,-13047,-42346,-10233,-869,-37739,-31245,-9146,-13672,-49159,-11491,-42987,-2933,-30136,-5036,-16189,-35434,-13140
2015-05-18 01:00:00,-36880,-1836,-77931,-13172,-42753,-10332,-878,-38101,-31545,-9234,-13803,-49631,-11601,-43399,-2961,-30425,-5084,-16344,-35774,-13266
2015-05-18 02:00:00,-30020,-1494,-63435,-10722,-34800,-8410,-714,-31014,-25677,-7516,-11235,-40399,-9443,-35326,-2410,-24766,-4139,-13304,-29120,-10798
2015-05-18 03:00:00,-55984,-2787,-118299,-19995,-64898,-15683,-1332,-57837,-47885,-14017,-20953,-75339,-17610,-65880,-4495,-46185,-7718,-24810,-54306,-20137
2015-05-18 04:00:00,-149970,-7466,-316897,-53562,-173849,-42012,-3568,-154935,-128275,-37548,-56127,-201819,-47174,-176478,-12041,-123721,-20675,-66462,-145473,-53944
2015-05-18 05:00:00,-256850,-12786,-542741,-91734,-297747,-71954,-6111,-265352,-219693,-64307,-96128,-345650,-80793,-302249,-20622,-211893,-35410,-113827,-249148,-92388
2015-05-18 06:00:00,-277648,-13821,-586690,-99162,-321857,-77780,-6606,-286839,-237483,-69515,-103912,-373638,-87335,-326724,-22292,-229051,-38277,-123044,-269323,-99869
2015-05-18 07:00:00,-308530,-15359,-651945,-110191,-357656,-86431,-7341,-318743,-263897,-77247,-115470,-415197,-97049,-363064,-24772,-254527,-42534,-136730,-299279,-110978
2015-05-18 08:00:00,-335903,-16721,-709785,-119967,-389387,-94099,-7992,-347022,-287310,-84100,-125714,-452033,-105659,-395275,-26969,-277109,-46308,-148861,-325831,-120824
2015-05-18 09:00:00,-281730,-14025,-595315,-100620,-326589,-78924,-6703,-291056,-240974,-70537,-105440,-379131,-88619,-331527,-22620,-232418,-38840,-124853,-273283,-101338
2015-05-18 10:00:00,-255424,-12715,-539728,-91224,-296094,-71554,-6078,-263879,-218474,-63950,-95594,-343730,-80344,-300571,-20508,-210716,-35213,-113195,-247765,-91875
2015-05-18 11:00:00,-248865,-12389,-525868,-88882,-288490,-69717,-5921,-257103,-212863,-62308,-93139,-334904,-78281,-292853,-19981,-205305,-34309,-110288,-241403,-89516
2015-05-18 12:00:00,-212369,-10572,-448750,-75847,-246183,-59493,-5053,-219399,-181647,-53171,-79481,-285790,-66801,-249906,-17051,-175198,-29277,-94115,-206001,-76389
2015-05-18 13:00:00,-230118,-11455,-486256,-82187,-266759,-64465,-5475,-237736,-196829,-57615,-86123,-309676,-72384,-270793,-18476,-189840,-31724,-101981,-223218,-82773
2015-05-18 14:00:00,-280243,-13951,-592173,-100089,-324865,-78507,-6668,-289520,-239703,-70164,-104883,-377131,-88151,-329777,-22501,-231192,-38635,-124194,-271840,-100803
2015-05-18 15:00:00,-422647,-21039,-893080,-150948,-489942,-118400,-10056,-436637,-361505,-105818,-158178,-568766,-132945,-497351,-33934,-348670,-58267,-187302,-409973,-152025
2015-05-18 16:00:00,-445516,-22178,-941404,-159115,-516452,-124806,-10601,-460263,-381066,-111544,-166737,-599541,-140138,-524262,-35770,-367536,-61419,-197437,-432157,-160251
2015-05-18 17:00:00,-437001,-21754,-923411,-156074,-506582,-122421,-10398,-451466,-373783,-109412,-163551,-588083,-137460,-514242,-35087,-360511,-60245,-193664,-423897,-157188
2015-05-18 18:00:00,-433137,-21562,-915248,-154695,-502103,-121338,-10306,-447475,-370478,-108444,-162105,-582884,-136244,-509696,-34776,-357324,-59713,-191952,-420150,-155799
2015-05-18 19:00:00,-245305,-12211,-518345,-87610,-284363,-68719,-5837,-253425,-209818,-61417,-91807,-330112,-77161,-288663,-19695,-202368,-33818,-108711,-237949,-88235
2015-05-18 20:00:00,-102813,-5118,-217250,-36719,-119183,-28802,-2446,-106216,-87939,-25741,-38478,-138357,-32340,-120985,-8255,-84817,-14174,-45563,-99730,-36981
2015-05-18 21:00:00,-88563,-4409,-187140,-31630,-102665,-24810,-2107,-91495,-75751,-22174,-33145,-119182,-27858,-104217,-7111,-73062,-12209,-39248,-85908,-31856
2015-05-18 22:00:00,-25121,-1251,-53082,-8972,-29121,-7037,-598,-25952,-21487,-6289,-9402,-33806,-7902,-29561,-2017,-20724,-3463,-11133,-24368,-9036
2015-05-18 23:00:00,-37982,-1891,-80259,-13565,-44030,-10640,-904,-39240,-32488,-9510,-14215,-51114,-11947,-44696,-3050,-31334,-5236,-16832,-36843,-13662
2015-05-19 00:00:00,-34040,-1694,-71928,-12157,-39460,-9536,-810,-35166,-29115,-8522,-12740,-45808,-10707,-40056,-2733,-28082,-4693,-15085,-33019,-12244
2015-05-19 01:00:00,-31566,-1571,-66702,-11274,-36592,-8843,-751,-32611,-27000,-7903,-11814,-42480,-9929,-37146,-2534,-26041,-4352,-13989,-30620,-11354
2015-05-19 02:00:00,-34965,-1741,-73884,-12488,-40533,-9795,-832,-36123,-29907,-8754,-13086,-47054,-10998,-41146,-2807,-28845,-4820,-15495,-33917,-12577
2015-05-19 03:00:00,-48105,-2395,-101648,-17181,-55764,-13476,-1145,-49697,-41146,-12044,-18003,-64736,-15131,-56607,-3862,-39685,-6632,-21318,-46662,-17303
2015-05-19 04:00:00,-130728,-6508,-276237,-46689,-151543,-36622,-3111,-135055,-111816,-32730,-48926,-175924,-41121,-153834,-10496,-107846,-18022,-57934,-126808,-47023
2015-05-19 05:00:00,-258989,-12892,-547261,-92498,-300226,-72553,-6162,-267562,-221523,-64843,-96928,-348528,-81466,-304766,-20794,-213657,-35705,-114775,-251223,-93158
2015-05-19 06:00:00,-333584,-16606,-704885,-119139,-386699,-93450,-7937,-344626,-285327,-83519,-124846,-448912,-104930,-392546,-26783,-275196,-45988,-147833,-323581,-119989
2015-05-19 07:00:00,-282980,-14087,-597955,-101066,-328037,-79274,-6733,-292347,-242043,-70850,-105907,-380813,-89012,-332997,-22720,-233449,-39012,-125407,-274494,-101787
2015-05-19 08:00:00,-305208,-15193,-644925,-109005,-353805,-85501,-7262,-315311,-261056,-76415,-114226,-410726,-96004,-359155,-24505,-251787,-42076,-135258,-296056,-109783
2015-05-19 09:00:00,-258368,-12862,-545950,-92276,-299507,-72379,-6148,-266921,-220992,-64688,-96696,-347693,-81270,-304036,-20744,-213145,-35619,-114500,-250621,-92934
2015-05-19 10:00:00,-230061,-11452,-486134,-82166,-266692,-64449,-5474,-237676,-196780,-57600,-86102,-309599,-72366,-270725,-18471,-189793,-31716,-101955,-223163,-82752
2015-05-19 11:00:00,-229071,-11403,-484043,-81813,-265545,-64172,-5451,-236654,-195933,-57352,-85731,-308267,-72055,-269560,-18392,-188976,-31580,-101516,-222202,-82396
2015-05-19 12:00:00,-255862,-12737,-540654,-91381,-296602,-71677,-6088,-264332,-218848,-64060,-95758,-344320,-80482,-301087,-20543,-211078,-35273,-113389,-248190,-92033
2015-05-19 13:00:00,-246120,-12252,-520068,-87902,-285308,-68948,-5856,-254267,-210516,-61621,-92112,-331210,-77418,-289623,-19761,-203041,-33930,-109072,-238740,-88529
2015-05-19 14:00:00,-304826,-15174,-644118,-108868,-353362,-85394,-7253,-314917,-260729,-76319,-114083,-410212,-95884,-358705,-24474,-251472,-42024,-135088,-295686,-109645
2015-05-19 15:00:00,-410156,-20418,-866687,-146487,-475463,-114901,-9759,-423733,-350822,-102691,-153504,-551957,-129016,-482653,-32931,-338365,-56545,-181767,-397858,-147532
2015-05-19 16:00:00,-453958,-22598,-959244,-162131,-526239,-127171,-10801,-468985,-388287,-113657,-169897,-610903,-142794,-534196,-36448,-374500,-62583,-201179,-440346,-163288
2015-05-19 17:00:00,-448064,-22305,-946789,-160026,-519407,-125520,-10661,-462896,-383246,-112182,-167691,-602971,-140940,-527261,-35975,-369638,-61771,-198566,-434629,-161168
2015-05-19 18:00:00,-447666,-22285,-945948,-159883,-518945,-125409,-10652,-462485,-382905,-112082,-167542,-602435,-140814,-526792,-35943,-369310,-61716,-198390,-434243,-161024
2015-05-19 19:00:00,-259699,-12928,-548762,-92751,-301050,-72752,-6179,-268296,-222130,-65021,-97194,-349484,-81689,-305602,-20851,-214243,-35802,-115090,-251912,-93413
2015-05-19 20:00:00,-99585,-4957,-210429,-35567,-115441,-27898,-2370,-102881,-85178,-24933,-37270,-134014,-31325,-117187,-7996,-82154,-13729,-44132,-96599,-35820
2015-05-19 21:00:00,-90661,-4513,-191574,-32380,-105097,-25398,-2157,-93662,-77546,-22699,-33931,-122005,-28518,-106686,-7279,-74793,-12499,-40178,-87943,-32611
2015-05-19 22:00:00,-35324,-1758,-74643,-12616,-40949,-9896,-841,-36494,-30214,-8844,-13220,-47537,-11111,-41568,-2836,-29142,-4870,-15655,-34265,-12706
2015-05-19 23:00:00,-36784,-1831,-77727,-13137,-42641,-10305,-875,-38001,-31463,-9210,-13767,-49501,-11570,-43285,-2953,-30345,-5071,-16301,-35681,-13231
2015-05-20 00:00:00,-29784,-1483,-62936,-10637,-34526,-8344,-709,-30770,-25475,-7457,-11147,-40081,-9369,-35048,-2391,-24571,-4106,-13199,-28891,-10713
2015-05-20 01:00:00,-32569,-1621,-68821,-11632,-37755,-9124,-775,-33648,-27858,-8154,-12189,-43829,-10245,-38326,-2615,-26869,-4490,-14434,-31593,-11715
2015-05-20 02:00:00,-43449,-2163,-91812,-15518,-50368,-12172,-1034,-44888,-37164,-10878,-16261,-58471,-13667,-51129,-3489,-35844,-5990,-19255,-42147,-15629
2015-05-20 03:00:00,-52513,-2614,-110964,-18755,-60875,-14711,-1250,-54252,-44917,-13148,-19653,-70669,-16518,-61795,-4216,-43322,-7240,-23272,-50939,-18889
2015-05-20 04:00:00,-156109,-7771,-329868,-55754,-180965,-43732,-3714,-161276,-133526,-39085,-58425,-210079,-49104,-183701,-12534,-128785,-21521,-69182,-151428,-56152
2015-05-20 05:00:00,-250283,-12459,-528864,-89388,-290134,-70114,-5955,-258568,-214076,-62663,-93670,-336812,-78727,-294521,-20095,-206475,-34504,-110917,-242778,-90026
2015-05-20 06:00:00,-288284,-14351,-609163,-102960,-334186,-80759,-6859,-297826,-246580,-72178,-107892,-387951,-90680,-339239,-23146,-237825,-39743,-127757,-279640,-103695
2015-05-20 07:00:00,-307725,-15319,-650243,-109904,-356722,-86206,-7322,-317911,-263208,-77045,-115168,-414113,-96796,-362116,-24707,-253863,-42423,-136373,-298498,-110688
2015-05-20 08:00:00,-325722,-16214,-688273,-116331,-377585,-91247,-7750,-336504,-278602,-81551,-121904,-438332,-102457,-383295,-26152,-268710,-44904,-144349,-315955,-117162
2015-05-20 09:00:00,-245878,-12240,-519556,-87815,-285027,-68880,-5850,-254017,-210308,-61560,-92021,-330884,-77341,-289337,-19741,-202841,-33897,-108964,-238505,-88442
2015-05-20 10:00:00,-225459,-11223,-476410,-80522,-261358,-63160,-5365,-232922,-192844,-56448,-84380,-303406,-70919,-265310,-18102,-185996,-31082,-99916,-218699,-81097
2015-05-20 11:00:00,-206308,-10270,-435943,-73683,-239157,-57795,-4909,-213137,-176463,-51653,-77212,-277634,-64895,-242774,-16564,-170197,-28442,-91429,-200122,-74209
2015-05-20 12:00:00,-257552,-12821,-544224,-91984,-298560,-72150,-6128,-266077,-220293,-64483,-96390,-346594,-81014,-303075,-20679,-212472,-35506,-114138,-249829,-92641
2015-05-20 13:00:00,-266102,-13247,-562292,-95038,-308472,-74545,-6332,-274911,-227607,-66624,-99591,-358100,-83703,-313137,-21365,-219526,-36685,-117927,-258123,-95716
2015-05-20 14:00:00,-352560,-17550,-744983,-125916,-408696,-98766,-8389,-364230,-301558,-88270,-131948,-474449,-110899,-414876,-28307,-290851,-48604,-156242,-341989,-126815
2015-05-20 15:00:00,-403225,-20073,-852042,-144012,-467429,-112959,-9594,-416573,-344894,-100955,-150910,-542630,-126836,-474497,-32375,-332648,-55589,-178696,-391135,-145039
2015-05-20 16:00:00,-457076,-22753,-965832,-163244,-529854,-128045,-10876,-472206,-390954,-114438,-171064,-615099,-143774,-537866,-36698,-377073,-63013,-202560,-443371,-164409
2015-05-20 17:00:00,-436773,-21743,-922931,-155993,-506318,-122357,-10393,-451231,-373588,-109355,-163465,-587777,-137388,-513974,-35068,-360324,-60214,-193563,-423677,-157106
2015-05-20 18:00:00,-436850,-21746,-923093,-156020,-506407,-122378,-10394,-451310,-373654,-109374,-163494,-587880,-137412,-514064,-35074,-360387,-60225,-193597,-423751,-157134
2015-05-20 19:00:00,-239993,-11947,-507121,-85713,-278205,-67231,-5710,-247937,-205275,-60087,-89819,-322964,-75490,-282412,-19269,-197986,-33086,-106356,-232797,-86325
2015-05-20 20:00:00,-102205,-5088,-215966,-36502,-118479,-28632,-2432,-105588,-87420,-25589,-38251,-137540,-32149,-120270,-8206,-84316,-14090,-45294,-99141,-36763
2015-05-20 21:00:00,-100287,-4992,-211913,-35817,-116255,-28094,-2386,-103607,-85779,-25109,-37533,-134959,-31546,-118013,-8052,-82734,-13826,-44444,-97280,-36073
